id_student,final_result,assignment_name,due_date,date_submitted,score,weight,weighted_score,turned_in,days_late,num_resources_accessed,avg_clicks_per_resource
521709,0,Quiz 5,149,152.0,80,4.0,3.2,1,0.0,28,3.25
521709,0,Test 5,151,151.0,85,15.0,12.75,1,0.0,28,3.25
521709,0,Quiz 6,170,,0,3.0,0.0,0,,28,3.25
521709,0,Test 6,200,200.0,78,15.0,11.7,1,0.0,28,3.25
521709,0,Quiz 7,206,,0,6.0,0.0,0,,28,3.25
521709,0,Final Exam,240,229.0,69,100.0,69.0,1,0.0,28,3.25
521742,1,Quiz 1,23,25.0,33,2.0,0.66,1,0.0,242,2.41265473574045
521742,1,Test 1,25,25.0,62,7.5,4.65,1,0.0,242,2.41265473574045
521742,1,Quiz 2,51,54.0,61,3.0,1.83,1,0.0,242,2.41265473574045
521742,1,Test 2,53,52.0,52,10.0,5.2,1,0.0,242,2.41265473574045
521742,1,Quiz 3,79,81.0,53,3.0,1.59,1,0.0,242,2.41265473574045
521742,1,Test 3,81,80.0,59,12.5,7.375,1,0.0,242,2.41265473574045
521742,1,Quiz 4,114,117.0,70,4.0,2.8,1,0.0,242,2.41265473574045
521742,1,Test 4,116,115.0,73,15.0,10.95,1,0.0,242,2.41265473574045
521742,1,Quiz 5,149,152.0,61,4.0,2.44,1,0.0,242,2.41265473574045
521742,1,Test 5,151,151.0,47,15.0,7.05,1,0.0,242,2.41265473574045
521742,1,Quiz 6,170,173.0,28,3.0,0.84,1,0.0,242,2.41265473574045
521742,1,Test 6,200,,0,15.0,0.0,0,,242,2.41265473574045
521742,1,Quiz 7,206,209.0,24,6.0,1.44,1,0.0,242,2.41265473574045
521742,1,Final Exam,240,230.0,31,100.0,31.0,1,0.0,242,2.41265473574045
522572,0,Quiz 1,23,25.0,50,2.0,1.0,1,0.0,297,3.131976164962785
522572,0,Test 1,25,25.0,61,7.5,4.575,1,0.0,297,3.131976164962785
522572,0,Quiz 2,51,54.0,78,3.0,2.34,1,0.0,297,3.131976164962785
522572,0,Test 2,53,53.0,59,10.0,5.9,1,0.0,297,3.131976164962785
522572,0,Quiz 3,79,88.0,31,3.0,0.93,1,0.0,297,3.131976164962785
522572,0,Test 3,81,81.0,63,12.5,7.875,1,0.0,297,3.131976164962785
522572,0,Quiz 4,114,117.0,58,4.0,2.32,1,0.0,297,3.131976164962785
522572,0,Test 4,116,116.0,49,15.0,7.35,1,0.0,297,3.131976164962785
522572,0,Quiz 5,149,,0,4.0,0.0,0,,297,3.131976164962785
522572,0,Test 5,151,,0,15.0,0.0,0,,297,3.131976164962785
522572,0,Quiz 6,170,,0,3.0,0.0,0,,297,3.131976164962785
522572,0,Test 6,200,200.0,50,15.0,7.5,1,0.0,297,3.131976164962785
522572,0,Quiz 7,206,209.0,45,6.0,2.7,1,0.0,297,3.131976164962785
522572,0,Final Exam,240,230.0,60,100.0,60.0,1,0.0,297,3.131976164962785
522654,0,Quiz 1,23,25.0,87,2.0,1.74,1,0.0,141,2.9564667247893057
522654,0,Test 1,25,25.0,74,7.5,5.55,1,0.0,141,2.9564667247893057
522654,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,141,2.9564667247893057
522654,0,Test 2,53,53.0,73,10.0,7.3,1,0.0,141,2.9564667247893057
522654,0,Quiz 3,79,81.0,83,3.0,2.49,1,0.0,141,2.9564667247893057
522654,0,Test 3,81,81.0,74,12.5,9.25,1,0.0,141,2.9564667247893057
522654,0,Quiz 4,114,117.0,97,4.0,3.88,1,0.0,141,2.9564667247893057
522654,0,Test 4,116,116.0,74,15.0,11.1,1,0.0,141,2.9564667247893057
522654,0,Quiz 5,149,152.0,94,4.0,3.76,1,0.0,141,2.9564667247893057
522654,0,Test 5,151,151.0,64,15.0,9.6,1,0.0,141,2.9564667247893057
522654,0,Quiz 6,170,,0,3.0,0.0,0,,141,2.9564667247893057
522654,0,Test 6,200,200.0,40,15.0,6.0,1,0.0,141,2.9564667247893057
522654,0,Quiz 7,206,209.0,71,6.0,4.26,1,0.0,141,2.9564667247893057
522654,0,Final Exam,240,230.0,78,100.0,78.0,1,0.0,141,2.9564667247893057
523392,1,Quiz 1,23,25.0,53,2.0,1.06,1,0.0,265,3.81561747198261
523392,1,Test 1,25,24.0,49,7.5,3.675,1,0.0,265,3.81561747198261
523392,1,Quiz 2,51,54.0,81,3.0,2.43,1,0.0,265,3.81561747198261
523392,1,Test 2,53,51.0,79,10.0,7.9,1,0.0,265,3.81561747198261
523392,1,Quiz 3,79,81.0,42,3.0,1.26,1,0.0,265,3.81561747198261
523392,1,Test 3,81,81.0,89,12.5,11.125,1,0.0,265,3.81561747198261
523392,1,Quiz 4,114,,0,4.0,0.0,0,,265,3.81561747198261
523392,1,Test 4,116,,0,15.0,0.0,0,,265,3.81561747198261
523392,1,Quiz 5,149,152.0,87,4.0,3.48,1,0.0,265,3.81561747198261
523392,1,Test 5,151,151.0,67,15.0,10.05,1,0.0,265,3.81561747198261
523392,1,Quiz 6,170,173.0,83,3.0,2.49,1,0.0,265,3.81561747198261
523392,1,Test 6,200,,0,15.0,0.0,0,,265,3.81561747198261
523392,1,Quiz 7,206,,0,6.0,0.0,0,,265,3.81561747198261
523392,1,Final Exam,240,,0,100.0,0.0,0,,265,3.81561747198261
524160,0,Quiz 1,23,25.0,97,2.0,1.94,1,0.0,534,3.3210874690479955
524160,0,Test 1,25,21.0,93,7.5,6.975,1,0.0,534,3.3210874690479955
524160,0,Quiz 2,51,54.0,94,3.0,2.82,1,0.0,534,3.3210874690479955
524160,0,Test 2,53,51.0,78,10.0,7.8,1,0.0,534,3.3210874690479955
524160,0,Quiz 3,79,81.0,97,3.0,2.91,1,0.0,534,3.3210874690479955
524160,0,Test 3,81,76.0,88,12.5,11.0,1,0.0,534,3.3210874690479955
524160,0,Quiz 4,114,117.0,95,4.0,3.8,1,0.0,534,3.3210874690479955
524160,0,Test 4,116,110.0,88,15.0,13.2,1,0.0,534,3.3210874690479955
524160,0,Quiz 5,149,152.0,94,4.0,3.76,1,0.0,534,3.3210874690479955
524160,0,Test 5,151,150.0,72,15.0,10.8,1,0.0,534,3.3210874690479955
524160,0,Quiz 6,170,173.0,97,3.0,2.91,1,0.0,534,3.3210874690479955
524160,0,Test 6,200,199.0,43,15.0,6.45,1,0.0,534,3.3210874690479955
524160,0,Quiz 7,206,209.0,93,6.0,5.58,1,0.0,534,3.3210874690479955
524160,0,Final Exam,240,233.0,73,100.0,73.0,1,0.0,534,3.3210874690479955
524175,1,Quiz 1,23,25.0,67,2.0,1.34,1,0.0,235,4.0266890516890514
524175,1,Test 1,25,23.0,46,7.5,3.45,1,0.0,235,4.0266890516890514
524175,1,Quiz 2,51,54.0,58,3.0,1.74,1,0.0,235,4.0266890516890514
524175,1,Test 2,53,52.0,53,10.0,5.3,1,0.0,235,4.0266890516890514
524175,1,Quiz 3,79,81.0,50,3.0,1.5,1,0.0,235,4.0266890516890514
524175,1,Test 3,81,80.0,41,12.5,5.125,1,0.0,235,4.0266890516890514
524175,1,Quiz 4,114,117.0,75,4.0,3.0,1,0.0,235,4.0266890516890514
524175,1,Test 4,116,114.0,69,15.0,10.35,1,0.0,235,4.0266890516890514
524175,1,Quiz 5,149,152.0,50,4.0,2.0,1,0.0,235,4.0266890516890514
524175,1,Test 5,151,150.0,56,15.0,8.4,1,0.0,235,4.0266890516890514
524175,1,Quiz 6,170,173.0,75,3.0,2.25,1,0.0,235,4.0266890516890514
524175,1,Test 6,200,200.0,36,15.0,5.4,1,0.0,235,4.0266890516890514
524175,1,Quiz 7,206,209.0,47,6.0,2.82,1,0.0,235,4.0266890516890514
524175,1,Final Exam,240,231.0,49,100.0,49.0,1,0.0,235,4.0266890516890514
524369,0,Quiz 1,23,25.0,100,2.0,2.0,1,0.0,164,1.8004783364958885
524369,0,Test 1,25,20.0,69,7.5,5.175,1,0.0,164,1.8004783364958885
524369,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,164,1.8004783364958885
524369,0,Test 2,53,48.0,77,10.0,7.7,1,0.0,164,1.8004783364958885
524369,0,Quiz 3,79,81.0,97,3.0,2.91,1,0.0,164,1.8004783364958885
524369,0,Test 3,81,76.0,83,12.5,10.375,1,0.0,164,1.8004783364958885
524369,0,Quiz 4,114,117.0,83,4.0,3.32,1,0.0,164,1.8004783364958885
524369,0,Test 4,116,116.0,84,15.0,12.6,1,0.0,164,1.8004783364958885
524369,0,Quiz 5,149,152.0,87,4.0,3.48,1,0.0,164,1.8004783364958885
524369,0,Test 5,151,150.0,78,15.0,11.7,1,0.0,164,1.8004783364958885
524369,0,Quiz 6,170,173.0,78,3.0,2.34,1,0.0,164,1.8004783364958885
524369,0,Test 6,200,199.0,87,15.0,13.05,1,0.0,164,1.8004783364958885
524369,0,Quiz 7,206,209.0,85,6.0,5.1,1,0.0,164,1.8004783364958885
524369,0,Final Exam,240,229.0,42,100.0,42.0,1,0.0,164,1.8004783364958885
524378,0,Quiz 1,23,25.0,100,2.0,2.0,1,0.0,375,3.1367132807321405
524378,0,Test 1,25,22.0,75,7.5,5.625,1,0.0,375,3.1367132807321405
524378,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,375,3.1367132807321405
524378,0,Test 2,53,50.0,86,10.0,8.6,1,0.0,375,3.1367132807321405
524378,0,Quiz 3,79,81.0,97,3.0,2.91,1,0.0,375,3.1367132807321405
524378,0,Test 3,81,79.0,85,12.5,10.625,1,0.0,375,3.1367132807321405
524378,0,Quiz 4,114,117.0,93,4.0,3.72,1,0.0,375,3.1367132807321405
524378,0,Test 4,116,114.0,89,15.0,13.35,1,0.0,375,3.1367132807321405
524378,0,Quiz 5,149,152.0,96,4.0,3.84,1,0.0,375,3.1367132807321405
524378,0,Test 5,151,149.0,75,15.0,11.25,1,0.0,375,3.1367132807321405
524378,0,Quiz 6,170,173.0,92,3.0,2.76,1,0.0,375,3.1367132807321405
524378,0,Test 6,200,198.0,61,15.0,9.15,1,0.0,375,3.1367132807321405
524378,0,Quiz 7,206,209.0,81,6.0,4.86,1,0.0,375,3.1367132807321405
524378,0,Final Exam,240,231.0,42,100.0,42.0,1,0.0,375,3.1367132807321405
524396,0,Quiz 1,23,25.0,87,2.0,1.74,1,0.0,199,2.5645214715597993
524396,0,Test 1,25,24.0,73,7.5,5.475,1,0.0,199,2.5645214715597993
524396,0,Quiz 2,51,54.0,100,3.0,3.0,1,0.0,199,2.5645214715597993
524396,0,Test 2,53,51.0,88,10.0,8.8,1,0.0,199,2.5645214715597993
524396,0,Quiz 3,79,81.0,78,3.0,2.34,1,0.0,199,2.5645214715597993
524396,0,Test 3,81,80.0,86,12.5,10.75,1,0.0,199,2.5645214715597993
524396,0,Quiz 4,114,117.0,72,4.0,2.88,1,0.0,199,2.5645214715597993
524396,0,Test 4,116,115.0,59,15.0,8.85,1,0.0,199,2.5645214715597993
524396,0,Quiz 5,149,152.0,93,4.0,3.72,1,0.0,199,2.5645214715597993
524396,0,Test 5,151,149.0,71,15.0,10.65,1,0.0,199,2.5645214715597993
524396,0,Quiz 6,170,173.0,83,3.0,2.49,1,0.0,199,2.5645214715597993
524396,0,Test 6,200,198.0,80,15.0,12.0,1,0.0,199,2.5645214715597993
524396,0,Quiz 7,206,209.0,75,6.0,4.5,1,0.0,199,2.5645214715597993
524396,0,Final Exam,240,229.0,80,100.0,80.0,1,0.0,199,2.5645214715597993
524731,1,Quiz 1,23,25.0,37,2.0,0.74,1,0.0,21,1.3148148148148149
524731,1,Test 1,25,,0,7.5,0.0,0,,21,1.3148148148148149
524731,1,Quiz 2,51,,0,3.0,0.0,0,,21,1.3148148148148149
524731,1,Test 2,53,,0,10.0,0.0,0,,21,1.3148148148148149
524731,1,Quiz 3,79,,0,3.0,0.0,0,,21,1.3148148148148149
524731,1,Test 3,81,,0,12.5,0.0,0,,21,1.3148148148148149
524731,1,Quiz 4,114,,0,4.0,0.0,0,,21,1.3148148148148149
524731,1,Test 4,116,,0,15.0,0.0,0,,21,1.3148148148148149
524731,1,Quiz 5,149,,0,4.0,0.0,0,,21,1.3148148148148149
524731,1,Test 5,151,,0,15.0,0.0,0,,21,1.3148148148148149
524731,1,Quiz 6,170,,0,3.0,0.0,0,,21,1.3148148148148149
524731,1,Test 6,200,,0,15.0,0.0,0,,21,1.3148148148148149
524731,1,Quiz 7,206,,0,6.0,0.0,0,,21,1.3148148148148149
524731,1,Final Exam,240,,0,100.0,0.0,0,,21,1.3148148148148149
525066,1,Quiz 1,23,25.0,60,2.0,1.2,1,0.0,415,3.2665907653383934
525066,1,Test 1,25,23.0,78,7.5,5.85,1,0.0,415,3.2665907653383934
525066,1,Quiz 2,51,54.0,83,3.0,2.49,1,0.0,415,3.2665907653383934
525066,1,Test 2,53,52.0,71,10.0,7.1,1,0.0,415,3.2665907653383934
525066,1,Quiz 3,79,81.0,61,3.0,1.83,1,0.0,415,3.2665907653383934
525066,1,Test 3,81,80.0,68,12.5,8.5,1,0.0,415,3.2665907653383934
525066,1,Quiz 4,114,117.0,63,4.0,2.52,1,0.0,415,3.2665907653383934
525066,1,Test 4,116,116.0,73,15.0,10.95,1,0.0,415,3.2665907653383934
525066,1,Quiz 5,149,,0,4.0,0.0,0,,415,3.2665907653383934
525066,1,Test 5,151,,0,15.0,0.0,0,,415,3.2665907653383934
525066,1,Quiz 6,170,,0,3.0,0.0,0,,415,3.2665907653383934
525066,1,Test 6,200,,0,15.0,0.0,0,,415,3.2665907653383934
525066,1,Quiz 7,206,,0,6.0,0.0,0,,415,3.2665907653383934
525066,1,Final Exam,240,,0,100.0,0.0,0,,415,3.2665907653383934
525128,1,Quiz 1,23,25.0,73,2.0,1.46,1,0.0,86,2.7491486068111453
525128,1,Test 1,25,24.0,84,7.5,6.3,1,0.0,86,2.7491486068111453
525128,1,Quiz 2,51,,0,3.0,0.0,0,,86,2.7491486068111453
525128,1,Test 2,53,,0,10.0,0.0,0,,86,2.7491486068111453
525128,1,Quiz 3,79,,0,3.0,0.0,0,,86,2.7491486068111453
525128,1,Test 3,81,,0,12.5,0.0,0,,86,2.7491486068111453
525128,1,Quiz 4,114,,0,4.0,0.0,0,,86,2.7491486068111453
525128,1,Test 4,116,,0,15.0,0.0,0,,86,2.7491486068111453
525128,1,Quiz 5,149,,0,4.0,0.0,0,,86,2.7491486068111453
525128,1,Test 5,151,,0,15.0,0.0,0,,86,2.7491486068111453
525128,1,Quiz 6,170,,0,3.0,0.0,0,,86,2.7491486068111453
525128,1,Test 6,200,,0,15.0,0.0,0,,86,2.7491486068111453
525128,1,Quiz 7,206,,0,6.0,0.0,0,,86,2.7491486068111453
525128,1,Final Exam,240,,0,100.0,0.0,0,,86,2.7491486068111453
525749,0,Quiz 1,23,25.0,83,2.0,1.66,1,0.0,271,3.177504566660096
525749,0,Test 1,25,11.0,90,7.5,6.75,1,0.0,271,3.177504566660096
525749,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,271,3.177504566660096
525749,0,Test 2,53,47.0,99,10.0,9.9,1,0.0,271,3.177504566660096
525749,0,Quiz 3,79,81.0,94,3.0,2.82,1,0.0,271,3.177504566660096
525749,0,Test 3,81,73.0,99,12.5,12.375,1,0.0,271,3.177504566660096
525749,0,Quiz 4,114,117.0,98,4.0,3.92,1,0.0,271,3.177504566660096
525749,0,Test 4,116,111.0,96,15.0,14.4,1,0.0,271,3.177504566660096
525749,0,Quiz 5,149,152.0,96,4.0,3.84,1,0.0,271,3.177504566660096
525749,0,Test 5,151,151.0,96,15.0,14.4,1,0.0,271,3.177504566660096
525749,0,Quiz 6,170,173.0,94,3.0,2.82,1,0.0,271,3.177504566660096
525749,0,Test 6,200,198.0,89,15.0,13.35,1,0.0,271,3.177504566660096
525749,0,Quiz 7,206,209.0,92,6.0,5.52,1,0.0,271,3.177504566660096
525749,0,Final Exam,240,233.0,82,100.0,82.0,1,0.0,271,3.177504566660096
525820,1,Quiz 1,23,25.0,37,2.0,0.74,1,0.0,247,2.8852588383838382
525820,1,Test 1,25,13.0,51,7.5,3.825,1,0.0,247,2.8852588383838382
525820,1,Quiz 2,51,54.0,56,3.0,1.68,1,0.0,247,2.8852588383838382
525820,1,Test 2,53,49.0,60,10.0,6.0,1,0.0,247,2.8852588383838382
525820,1,Quiz 3,79,81.0,36,3.0,1.08,1,0.0,247,2.8852588383838382
525820,1,Test 3,81,90.0,48,12.5,6.0,1,0.0,247,2.8852588383838382
525820,1,Quiz 4,114,,0,4.0,0.0,0,,247,2.8852588383838382
525820,1,Test 4,116,114.0,26,15.0,3.9,1,0.0,247,2.8852588383838382
525820,1,Quiz 5,149,152.0,33,4.0,1.32,1,0.0,247,2.8852588383838382
525820,1,Test 5,151,154.0,42,15.0,6.3,1,0.0,247,2.8852588383838382
525820,1,Quiz 6,170,173.0,56,3.0,1.68,1,0.0,247,2.8852588383838382
525820,1,Test 6,200,206.0,45,15.0,6.75,1,0.0,247,2.8852588383838382
525820,1,Quiz 7,206,209.0,32,6.0,1.92,1,0.0,247,2.8852588383838382
525820,1,Final Exam,240,230.0,31,100.0,31.0,1,0.0,247,2.8852588383838382
526068,0,Quiz 1,23,,0,2.0,0.0,0,,216,3.3989801913714954
526068,0,Test 1,25,24.0,73,7.5,5.475,1,0.0,216,3.3989801913714954
526068,0,Quiz 2,51,54.0,92,3.0,2.76,1,0.0,216,3.3989801913714954
526068,0,Test 2,53,52.0,59,10.0,5.9,1,0.0,216,3.3989801913714954
526068,0,Quiz 3,79,81.0,89,3.0,2.67,1,0.0,216,3.3989801913714954
526068,0,Test 3,81,81.0,68,12.5,8.5,1,0.0,216,3.3989801913714954
526068,0,Quiz 4,114,117.0,72,4.0,2.88,1,0.0,216,3.3989801913714954
526068,0,Test 4,116,116.0,68,15.0,10.2,1,0.0,216,3.3989801913714954
526068,0,Quiz 5,149,152.0,91,4.0,3.64,1,0.0,216,3.3989801913714954
526068,0,Test 5,151,151.0,59,15.0,8.85,1,0.0,216,3.3989801913714954
526068,0,Quiz 6,170,173.0,83,3.0,2.49,1,0.0,216,3.3989801913714954
526068,0,Test 6,200,,0,15.0,0.0,0,,216,3.3989801913714954
526068,0,Quiz 7,206,,0,6.0,0.0,0,,216,3.3989801913714954
526068,0,Final Exam,240,231.0,78,100.0,78.0,1,0.0,216,3.3989801913714954
526392,1,Quiz 1,23,25.0,73,2.0,1.46,1,0.0,36,1.9564102564102563
526392,1,Test 1,25,24.0,60,7.5,4.5,1,0.0,36,1.9564102564102563
526392,1,Quiz 2,51,,0,3.0,0.0,0,,36,1.9564102564102563
526392,1,Test 2,53,,0,10.0,0.0,0,,36,1.9564102564102563
526392,1,Quiz 3,79,,0,3.0,0.0,0,,36,1.9564102564102563
526392,1,Test 3,81,,0,12.5,0.0,0,,36,1.9564102564102563
526392,1,Quiz 4,114,,0,4.0,0.0,0,,36,1.9564102564102563
526392,1,Test 4,116,,0,15.0,0.0,0,,36,1.9564102564102563
526392,1,Quiz 5,149,,0,4.0,0.0,0,,36,1.9564102564102563
526392,1,Test 5,151,,0,15.0,0.0,0,,36,1.9564102564102563
526392,1,Quiz 6,170,,0,3.0,0.0,0,,36,1.9564102564102563
526392,1,Test 6,200,,0,15.0,0.0,0,,36,1.9564102564102563
526392,1,Quiz 7,206,,0,6.0,0.0,0,,36,1.9564102564102563
526392,1,Final Exam,240,,0,100.0,0.0,0,,36,1.9564102564102563
527306,1,Quiz 1,23,25.0,67,2.0,1.34,1,0.0,105,2.334046155216965
527306,1,Test 1,25,24.0,77,7.5,5.775,1,0.0,105,2.334046155216965
527306,1,Quiz 2,51,54.0,78,3.0,2.34,1,0.0,105,2.334046155216965
527306,1,Test 2,53,53.0,66,10.0,6.6,1,0.0,105,2.334046155216965
527306,1,Quiz 3,79,81.0,78,3.0,2.34,1,0.0,105,2.334046155216965
527306,1,Test 3,81,80.0,86,12.5,10.75,1,0.0,105,2.334046155216965
527306,1,Quiz 4,114,117.0,57,4.0,2.28,1,0.0,105,2.334046155216965
527306,1,Test 4,116,116.0,71,15.0,10.65,1,0.0,105,2.334046155216965
527306,1,Quiz 5,149,152.0,59,4.0,2.36,1,0.0,105,2.334046155216965
527306,1,Test 5,151,151.0,58,15.0,8.7,1,0.0,105,2.334046155216965
527306,1,Quiz 6,170,,0,3.0,0.0,0,,105,2.334046155216965
527306,1,Test 6,200,199.0,71,15.0,10.65,1,0.0,105,2.334046155216965
527306,1,Quiz 7,206,209.0,31,6.0,1.86,1,0.0,105,2.334046155216965
527306,1,Final Exam,240,230.0,42,100.0,42.0,1,0.0,105,2.334046155216965
527323,1,Quiz 1,23,,0,2.0,0.0,0,,130,3.264615384615385
527323,1,Test 1,25,21.0,47,7.5,3.525,1,0.0,130,3.264615384615385
527323,1,Quiz 2,51,,0,3.0,0.0,0,,130,3.264615384615385
527323,1,Test 2,53,61.0,45,10.0,4.5,1,0.0,130,3.264615384615385
527323,1,Quiz 3,79,,0,3.0,0.0,0,,130,3.264615384615385
527323,1,Test 3,81,81.0,73,12.5,9.125,1,0.0,130,3.264615384615385
527323,1,Quiz 4,114,,0,4.0,0.0,0,,130,3.264615384615385
527323,1,Test 4,116,116.0,93,15.0,13.95,1,0.0,130,3.264615384615385
527323,1,Quiz 5,149,,0,4.0,0.0,0,,130,3.264615384615385
527323,1,Test 5,151,156.0,69,15.0,10.35,1,0.0,130,3.264615384615385
527323,1,Quiz 6,170,,0,3.0,0.0,0,,130,3.264615384615385
527323,1,Test 6,200,201.0,47,15.0,7.05,1,0.0,130,3.264615384615385
527323,1,Quiz 7,206,,0,6.0,0.0,0,,130,3.264615384615385
527323,1,Final Exam,240,229.0,24,100.0,24.0,1,0.0,130,3.264615384615385
527917,0,Quiz 1,23,25.0,90,2.0,1.8,1,0.0,429,2.7667277558652876
527917,0,Test 1,25,24.0,87,7.5,6.525,1,0.0,429,2.7667277558652876
527917,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,429,2.7667277558652876
527917,0,Test 2,53,53.0,89,10.0,8.9,1,0.0,429,2.7667277558652876
527917,0,Quiz 3,79,81.0,81,3.0,2.43,1,0.0,429,2.7667277558652876
527917,0,Test 3,81,81.0,95,12.5,11.875,1,0.0,429,2.7667277558652876
527917,0,Quiz 4,114,117.0,88,4.0,3.52,1,0.0,429,2.7667277558652876
527917,0,Test 4,116,116.0,98,15.0,14.7,1,0.0,429,2.7667277558652876
527917,0,Quiz 5,149,152.0,89,4.0,3.56,1,0.0,429,2.7667277558652876
527917,0,Test 5,151,151.0,79,15.0,11.85,1,0.0,429,2.7667277558652876
527917,0,Quiz 6,170,173.0,81,3.0,2.43,1,0.0,429,2.7667277558652876
527917,0,Test 6,200,200.0,77,15.0,11.55,1,0.0,429,2.7667277558652876
527917,0,Quiz 7,206,209.0,85,6.0,5.1,1,0.0,429,2.7667277558652876
527917,0,Final Exam,240,231.0,56,100.0,56.0,1,0.0,429,2.7667277558652876
528034,1,Quiz 1,23,25.0,40,2.0,0.8,1,0.0,93,4.702564102564102
528034,1,Test 1,25,20.0,66,7.5,4.95,1,0.0,93,4.702564102564102
528034,1,Quiz 2,51,54.0,81,3.0,2.43,1,0.0,93,4.702564102564102
528034,1,Test 2,53,53.0,53,10.0,5.3,1,0.0,93,4.702564102564102
528034,1,Quiz 3,79,81.0,61,3.0,1.83,1,0.0,93,4.702564102564102
528034,1,Test 3,81,84.0,22,12.5,2.75,1,0.0,93,4.702564102564102
528034,1,Quiz 4,114,117.0,85,4.0,3.4,1,0.0,93,4.702564102564102
528034,1,Test 4,116,116.0,44,15.0,6.6,1,0.0,93,4.702564102564102
528034,1,Quiz 5,149,152.0,89,4.0,3.56,1,0.0,93,4.702564102564102
528034,1,Test 5,151,151.0,64,15.0,9.6,1,0.0,93,4.702564102564102
528034,1,Quiz 6,170,173.0,78,3.0,2.34,1,0.0,93,4.702564102564102
528034,1,Test 6,200,,0,15.0,0.0,0,,93,4.702564102564102
528034,1,Quiz 7,206,,0,6.0,0.0,0,,93,4.702564102564102
528034,1,Final Exam,240,,0,100.0,0.0,0,,93,4.702564102564102
528184,0,Quiz 1,23,25.0,83,2.0,1.66,1,0.0,393,3.278446037677454
528184,0,Test 1,25,21.0,87,7.5,6.525,1,0.0,393,3.278446037677454
528184,0,Quiz 2,51,54.0,92,3.0,2.76,1,0.0,393,3.278446037677454
528184,0,Test 2,53,49.0,91,10.0,9.1,1,0.0,393,3.278446037677454
528184,0,Quiz 3,79,81.0,78,3.0,2.34,1,0.0,393,3.278446037677454
528184,0,Test 3,81,77.0,94,12.5,11.75,1,0.0,393,3.278446037677454
528184,0,Quiz 4,114,117.0,85,4.0,3.4,1,0.0,393,3.278446037677454
528184,0,Test 4,116,116.0,81,15.0,12.15,1,0.0,393,3.278446037677454
528184,0,Quiz 5,149,152.0,89,4.0,3.56,1,0.0,393,3.278446037677454
528184,0,Test 5,151,151.0,64,15.0,9.6,1,0.0,393,3.278446037677454
528184,0,Quiz 6,170,173.0,67,3.0,2.01,1,0.0,393,3.278446037677454
528184,0,Test 6,200,200.0,71,15.0,10.65,1,0.0,393,3.278446037677454
528184,0,Quiz 7,206,209.0,53,6.0,3.18,1,0.0,393,3.278446037677454
528184,0,Final Exam,240,230.0,56,100.0,56.0,1,0.0,393,3.278446037677454
528846,1,Quiz 1,23,25.0,73,2.0,1.46,1,0.0,443,4.147997979032462
528846,1,Test 1,25,25.0,66,7.5,4.95,1,0.0,443,4.147997979032462
528846,1,Quiz 2,51,54.0,78,3.0,2.34,1,0.0,443,4.147997979032462
528846,1,Test 2,53,53.0,78,10.0,7.8,1,0.0,443,4.147997979032462
528846,1,Quiz 3,79,81.0,83,3.0,2.49,1,0.0,443,4.147997979032462
528846,1,Test 3,81,81.0,85,12.5,10.625,1,0.0,443,4.147997979032462
528846,1,Quiz 4,114,117.0,78,4.0,3.12,1,0.0,443,4.147997979032462
528846,1,Test 4,116,116.0,72,15.0,10.8,1,0.0,443,4.147997979032462
528846,1,Quiz 5,149,152.0,78,4.0,3.12,1,0.0,443,4.147997979032462
528846,1,Test 5,151,151.0,57,15.0,8.55,1,0.0,443,4.147997979032462
528846,1,Quiz 6,170,173.0,44,3.0,1.32,1,0.0,443,4.147997979032462
528846,1,Test 6,200,200.0,9,15.0,1.35,1,0.0,443,4.147997979032462
528846,1,Quiz 7,206,209.0,80,6.0,4.8,1,0.0,443,4.147997979032462
528846,1,Final Exam,240,233.0,47,100.0,47.0,1,0.0,443,4.147997979032462
528923,1,Quiz 1,23,25.0,73,2.0,1.46,1,0.0,364,4.176003870343493
528923,1,Test 1,25,24.0,75,7.5,5.625,1,0.0,364,4.176003870343493
528923,1,Quiz 2,51,54.0,94,3.0,2.82,1,0.0,364,4.176003870343493
528923,1,Test 2,53,54.0,90,10.0,9.0,1,0.0,364,4.176003870343493
528923,1,Quiz 3,79,81.0,75,3.0,2.25,1,0.0,364,4.176003870343493
528923,1,Test 3,81,80.0,64,12.5,8.0,1,0.0,364,4.176003870343493
528923,1,Quiz 4,114,117.0,65,4.0,2.6,1,0.0,364,4.176003870343493
528923,1,Test 4,116,114.0,66,15.0,9.9,1,0.0,364,4.176003870343493
528923,1,Quiz 5,149,,0,4.0,0.0,0,,364,4.176003870343493
528923,1,Test 5,151,,0,15.0,0.0,0,,364,4.176003870343493
528923,1,Quiz 6,170,,0,3.0,0.0,0,,364,4.176003870343493
528923,1,Test 6,200,,0,15.0,0.0,0,,364,4.176003870343493
528923,1,Quiz 7,206,,0,6.0,0.0,0,,364,4.176003870343493
528923,1,Final Exam,240,,0,100.0,0.0,0,,364,4.176003870343493
529025,0,Quiz 1,23,25.0,87,2.0,1.74,1,0.0,497,3.731406077307427
529025,0,Test 1,25,23.0,85,7.5,6.375,1,0.0,497,3.731406077307427
